network,edge,single_fraction,orthogonal_fraction,direction_factor
829,8,0.02701935605749252,0.11745448118719463,0.0708223406152349
829,9,0.3136554485501566,0.4430518487907307,0.21795315252151864
829,10,0.01172820594251411,0.13736395379501237,0.026285949715230496
829,11,0.05333048593240022,0.028464715327494675,0.5768110454656536
829,12,0.14455463505044652,0.08927465817262847,0.4985040577633766
830,0,0.00725733140679083,0.003968875042481294,0.797043077268061
830,1,0.0005199102498815091,0.0003713198840345404,0.6103127423473286
830,2,0.02012297148532763,0.008985300705607156,0.9761841680279616
830,3,0.005557771804597837,0.00856538162428436,0.28283051078862603
830,4,0.006384445893585853,0.002941454922191635,0.9460917984226603
830,5,0.02830571520048371,0.14920613240662245,0.08269128173085825
830,6,0.09062399368658244,0.04475745246282917,0.8825719124774721
830,7,0.07532326915971951,0.03306906275192013,0.9928406236235134
830,8,0.012946707254386538,0.033250606739313224,0.16971960705828176
830,9,0.300412320112907,0.2538886497625073,0.5157588840801381
830,10,0.04473035815803604,0.023920789133130862,0.8150779359127134
830,11,5.2607057647125996e-08,0.012091323460037481,1.8964545405567514e-06
830,12,0.00037805651606726546,0.03224402956847998,0.0051106916765911925
830,13,0.4074370964645763,0.3927396215365603,0.45219745630587743
831,0,0.0005766098715728734,0.0003124826997268529,0.7016221705573786
831,1,8.794452160113776e-07,0.0007628226132709868,0.00043836153658564426
831,2,0.018945227398681576,0.011191390832059162,0.6436695558866156
831,3,0.015977369882014626,0.01896566279968914,0.32032030795774774
831,4,0.000301848367376088,0.0003886041959812465,0.29534427325737556
831,5,0.03384209894553866,0.019298964248502394,0.6667614739948827
831,6,0.00448248499462236,0.0017164664620386203,0.9929576610726908
831,7,0.5043678816318372,0.1917818936980761,0.9999701330945947
831,8,0.0003093668997463138,0.11948999224197314,0.0009844406101363317
831,9,0.006117378328036378,0.08859503507859302,0.026254464489652265
831,10,0.0005617310189560911,0.01962690456007772,0.010882377934777103
831,11,0.23121040972585033,0.09695397681320288,0.9067529236163222
831,12,0.012844138844258435,0.005191740154492816,0.9406742424145574
831,13,0.0076522399439830375,0.0037139410178401128,0.7834310601273847
831,14,0.00015725560308078697,0.12086672377315007,0.0004947053270632994
831,15,0.0527370058983915,0.020058149132317175,0.9997049031596372
831,16,0.05692530100674769,0.18406603895152648,0.11759229811549031
831,17,0.05299077219408998,0.09701921072748206,0.2076776303129228
832,0,0.0020685324947222177,0.0013231557437650063,0.8647007813959852
832,1,0.009155255597090252,0.009637134129836935,0.5254568283531249
832,2,0.004706977682136265,0.004246845000003788,0.613041956755513
832,3,0.02742593035208031,0.018626153735342096,0.8144279240541544
832,4,0.00038579037700644224,0.012861604697376986,0.016590928946548084
832,5,0.008000230351783785,0.052961992468064524,0.08355119134947991
832,6,0.031202833965683473,0.03923256350327005,0.4399079635263937
832,7,0.027760328083871584,0.020100421274032634,0.7638954179321834
832,8,0.027403432061486616,0.024141238067111246,0.6278557695895235
832,9,0.021377281922297518,0.014767190624717067,0.8006986086076836
832,10,0.020357718128874606,0.279767321341524,0.040248211117758094
832,11,0.031692188408760244,0.021756337929206185,0.8057139879113547
832,12,0.023771700094029406,0.025732834032715556,0.5109602242149651
832,13,0.013539206291542275,0.0407021131110452,0.18398851695659768
832,14,0.12109763198530674,0.07080535672666882,0.9459844679067844
832,15,0.6300549622033282,0.36333773761532,0.9591408738324116
833,0,0.002291015250440722,0.0016645709951601984,0.836692886681741
833,1,0.004978628698628079,0.0053093374706190575,0.5700459007565836
833,2,0.0025683107566478484,0.003973076337365066,0.39297152357712956
833,3,0.004812272995496122,0.017132108300487024,0.1707575302739405
833,4,0.0024508531742120296,0.030478272205508326,0.048884071461973856
833,5,0.02764266204961736,0.01938667601970182,0.8667960649635378
833,6,0.03151463747060322,0.020559126785218894,0.9318544216440987
833,7,0.10060919743523407,0.11826455280874835,0.5171583130900868
833,8,0.006615934154266941,0.04147665013912698,0.09696788436939327
833,9,0.27775444969273094,0.30208111901025836,0.558956310046992
833,10,0.013632852344071349,0.020502397969836203,0.4042243683904781
833,11,0.0003709530897103183,0.010793387368159232,0.020893040604580523
833,12,0.1210150310212423,0.1602749021077403,0.45900161715867704
833,13,0.40374320186709867,0.24810382248207005,0.9892639586360116
834,0,0.0008801656816967862,0.0015470913750795633,0.33459392226948476
834,1,0.001003950153845061,0.009542725626261543,0.06187415705158178
834,2,0.0040413842735207645,0.0027874349083684418,0.8526975091558254
834,3,0.04558035522822046,0.03428628869984197,0.7818560654162379
834,4,0.024694528606844787,0.014827457563162451,0.9794981778925911
834,5,0.005172333430944286,0.003106762568109945,0.979147301910805
834,6,0.006557186883726621,0.0549635121478306,0.07016372975320412
834,7,0.1238462383904298,0.07685658681246933,0.9477009335095714
834,8,0.23014468239094762,0.13541646625761364,0.9995374026715165
834,9,0.008789701299073976,0.15193937820455977,0.034023058643854395
834,10,0.004477653742140255,0.008738375556474588,0.3013626197101808
834,11,0.0016375227788043346,0.06965940279377664,0.013825383436546379
834,12,0.24537765741149153,0.1476687225685825,0.9772734040764658
834,13,0.007288678358387647,0.07821788189188884,0.054804007396965906
834,14,0.031403721453703216,0.023038352421068414,0.8016767360746293
834,15,0.24314979999132724,0.15278303534590412,0.9359838701269702
834,16,0.015954439924895522,0.03462052525900761,0.2710300793307033
835,0,0.00046686057295628115,0.008301575149767372,0.030063763736986573
835,1,0.00596301546579732,0.006271227189826171,0.5083116414655335
835,2,0.003750059876461912,0.005251269783732208,0.38176009154401946
835,3,0.12763345710408153,0.13543673643019305,0.5037843909431687
835,4,0.0026116213469285893,0.005477256884409003,0.2548964310245061
835,5,0.04305737433085141,0.03292058944333208,0.6991922322753203
835,6,0.23097745052017493,0.1335976006173412,0.9242460002006532
835,7,0.028640739727622808,0.103501682022032,0.1479290532598132
835,8,0.1675741650646638,0.09117118113822946,0.9825759677726835
835,9,0.003044513322239623,0.011516624760211393,0.1413218509298293
835,10,0.006614077878099823,0.00907437691089649,0.38964503348216173
835,11,0.035766090192644415,0.02891451794880972,0.6612598676433362
835,12,0.00017158026257811537,0.014846531407407477,0.00617815758445421
835,13,0.17490219380233918,0.10369953468751049,0.9016440144797802
835,14,0.0010214714822326446,0.13230825284020328,0.0041272042931054425
835,15,0.011455904969434721,0.009134560530693786,0.6704376561491124
835,16,9.60772178301258e-06,0.07754163683241595,6.623722186343695e-05
835,17,0.15633981635910993,0.09103484542298883,0.9180759128403654
836,0,0.005068419226838024,0.01072906521131949,0.3768538540192492
836,1,0.0003600764072207204,0.006971673919045613,0.04120215361412332
836,2,0.003177580023841903,0.0034256628313489154,0.739970143928549
836,3,0.0008793950809441757,0.019985724630641154,0.03510156250546738
836,4,0.00010346432967593083,0.0014542546122206224,0.05675609602859454
836,5,0.018522255260363246,0.0269028149368334,0.5492353191126107
836,6,0.011395187223793695,0.013015079305359892,0.698452639004166
836,7,0.003006701217947188,0.013433190237124698,0.17855557913037134
836,8,0.008419946719462388,0.012399890002803374,0.5416937527859774
836,9,0.274004095175083,0.22540848917353393,0.9697261383239959
836,10,0.13951892122532134,0.11598202973134912,0.9596319989375264
836,11,0.005333486532939751,0.023252062500402054,0.18298354517665208
836,12,0.23134606622217646,0.21600712022187843,0.8543904168749539
836,13,0.028999854492088334,0.09231229411895572,0.2506101122673363
836,14,0.26986455086230376,0.21872064856718357,0.9842793438918573
837,0,0.01780447483934436,0.024885589466318025,0.21141003370973233
837,1,0.0005244761652333159,0.0035251438316410404,0.04396360269819102
837,2,0.009398577621278034,0.004099884433850545,0.6773839106150915
837,3,0.0437581913738342,0.013682856277086087,0.9449894449131917
837,4,0.03439196747297826,0.12204778150806815,0.08326672649932046
837,5,0.0015785252463043128,0.0070625352176401845,0.06604428842005045
837,6,0.21011840768169196,0.0935798712165193,0.663477221658543
837,7,0.029955021430155052,0.04554338104066143,0.19435187089685438
837,8,0.07751921492612321,0.13609822248367484,0.16830664860277125
837,9,0.04555046975787224,0.013586956818961334,0.9906380945764688
837,10,0.018481275907238973,0.15724730151047164,0.03472906642425492
837,11,0.11390447317931197,0.16838590390767327,0.1998846328143704
837,12,0.19391262852051028,0.061909879332166656,0.9255299891294788
837,13,0.012551191983756262,0.05844999539645184,0.06345193211156898
837,14,0.19055110389436752,0.0898946975588157,0.6263567370292553
838,0,0.0023135727900165885,0.002558575801066551,0.3817051613247995
838,1,0.004450404538513475,0.0028492008820285284,0.6593554074694681
838,2,9.721742029007393e-05,0.003478377153717245,0.01179805931582864
838,3,0.07536772217618792,0.033523880258957965,0.9490175889454142
838,4,0.006349668133010762,0.004719093414972558,0.5679833509129698
838,5,0.00029091098133822126,0.0007068649567470246,0.1737267983858673
838,6,0.01227724469722568,0.010369115486652218,0.4998070213904652
838,7,0.025317484963151962,0.016974583126750143,0.6295998209828221
838,8,0.048406307237023466,0.08566031626914118,0.23854231626296266
838,9,0.0007542180519879657,0.015195949777990837,0.020951360320211648
838,10,0.0020418594790583373,0.031148797838165987,0.02767118214192653
838,11,0.004178226600956795,0.01767102494779525,0.09980984984601796
838,12,0.07899957143453715,0.1038211531556091,0.3212048095087853
838,13,0.1468811579007552,0.062440578430484,0.9929841640300319
838,14,0.03581010759313373,0.027145734085339258,0.5568614935938848
838,15,0.007742241937505285,0.04030238936334011,0.08109220256820607
838,16,0.040133900718331714,0.09168886732571609,0.18477274756956108
838,17,0.17495415479917353,0.08997469325479117,0.8208183150640974
838,18,0.3084470620583479,0.34838969853570523,0.3737304515097632
838,19,0.025186966489454343,0.011381105935029633,0.9341885739499014
839,0,9.175035844472737e-05,7.005015487971992e-05,0.961373394261549
839,1,1.3353379196509652e-05,0.0005379150760382274,0.018220944896525107
839,2,0.0010223816347303366,0.006803700964107158,0.11029637813578017
839,3,0.02877411278335809,0.027553594703941305,0.7665087287788922
839,4,0.0010770987136177277,0.0022629459491526217,0.34936126829745334
839,5,3.672548106421815e-05,0.0009965535978276937,0.027049563489585624
839,6,0.0009504231678424639,0.005841523878782495,0.1194219854230334
839,7,0.0903514318457663,0.0666069124068431,0.9956556589254129
839,8,0.0011713628721742681,0.0014581947282760507,0.5896161352686332
839,9,0.00017660660351672834,0.0767897542441525,0.0016880958018807195
839,10,0.17819653308329714,0.13123446059240454,0.9966548603882387
839,11,0.05162287072707631,0.1023627473753636,0.37016354644346194
839,12,0.0010165263238477113,0.0217307049618706,0.03433509420953823
839,13,0.02429037421238527,0.029458055814894368,0.6052343299906788
839,14,0.1521573313010966,0.12444746344043427,0.8974293374698088
839,15,0.1097403011311097,0.13337223566412607,0.6039404881422232
839,16,0.3593108163814759,0.26847318644690554,0.982342203983592
840,0,0.0044178383650794704,0.0025989277968033768,0.9530043043403468
840,1,0.004541059123305275,0.004068349425785693,0.6257749344464528
840,2,0.0010218725250242297,0.0034071372312423076,0.16814592635594047
840,3,1.1679078855227611e-05,0.02963725643188742,0.00022092753496114683
840,4,0.05387316198316636,0.08354906710584324,0.36150150971663253
840,5,0.0019600792857146156,0.02360776052709585,0.04654768663102888
840,6,0.00035996612834530376,0.05548816843748085,0.0036369765523136073
840,7,0.017986671273305194,0.043609132813285496,0.23123448396581414
840,8,0.02396382781925024,0.013533972502195813,0.9926820175814217
840,9,0.6110589702145408,0.37211252263299777,0.9206362946971929
840,10,0.10865019949155202,0.06573102725080265,0.9267004256464825
840,11,0.0033597055344262946,0.013837077738497232,0.13612443427810828
840,12,0.06719397405780127,0.07636938308636924,0.493276355812652
840,13,0.09175805763843434,0.19702970482848792,0.26109091423047087
840,14,0.009842937481199247,0.015420512191225068,0.35785342780142965
841,0,0.000294372786243038,0.00019825183374913552,0.742715240057757
841,1,0.0008150001544738042,0.002506280682088955,0.16265592000194123
841,2,0.0046860441761275825,0.0028765601871757387,0.8148446212682929
841,3,0.0014930251039372525,0.0032254484786878044,0.23153619448537938
841,4,0.038728550111625064,0.07799667786083529,0.24836879114340343
841,5,0.02888672672593856,0.028866439215369067,0.5005494720642715
841,6,0.044473335200829515,0.09937682149568162,0.22384968514765713
841,7,0.12935786512450942,0.12802953068348802,0.5053875930413371
841,8,0.2005309050538834,0.18633433937951843,0.5383073453934462
841,9,0.011366778126081205,0.04523867511118903,0.12568093283493856
841,10,0.4545540214124096,0.23627461347645906,0.962299661349625
841,11,0.028188678048991105,0.06560218151589696,0.21493063310767607
841,12,0.055251355155689505,0.050738105423858613,0.5446914748126885
841,13,0.0013733428192608816,0.07273607465600232,0.009444326470367905
842,0,0.0010778390428021172,0.0017810683879970455,0.14317087977545917
842,1,0.02900131506706022,0.03220450375660563,0.2130504510945933
842,2,0.002419670295193882,0.000576952331266445,0.992196380650946
842,3,0.006714857040703479,0.010873149655012267,0.14610422786858357
842,4,0.013486421765188767,0.0035200323192972937,0.9064241426228826
842,5,0.006243001867755671,0.0200020344162989,0.0738415276188901
842,6,0.007013583404815552,0.008289256539654118,0.20017312232686438
842,7,0.004949276458184709,0.01947444631151853,0.06012539916733983
842,8,0.28042723625398475,0.06765335047094918,0.9806459980948686
842,9,0.005194228930726128,0.047506734322630105,0.02586707292372117
842,10,0.17607729383590784,0.32817525141572884,0.1269342748347852
842,11,0.031007920788320365,0.012028937061799479,0.6098552564524529
842,12,0.20308573813983333,0.04807850935145996,0.9993320353588125
842,13,0.19161576328143107,0.07060971023474145,0.6420194456140064
842,14,0.0001549869219919061,0.009026383529267792,0.004062212598507809
842,15,0.02152825338934101,0.07063872513283644,0.07210200171756734
842,16,0.007370417967323485,0.040008321980662835,0.043583605837226626
842,17,0.0046471671081470016,0.04922604625216531,0.02233442171975747
842,18,0.007985028441288662,0.16032658653010834,0.011782902911085026
843,0,0.001418951391124011,0.005414346842717052,0.19185525713139107
843,1,0.0061906646223357335,0.015865666757487833,0.2856480132906749
843,2,0.07814540399826334,0.060439622778707985,0.9465290658404423
843,3,0.00038256818498394587,0.0061493405614260034,0.04554414609602929
843,4,0.023355433601309084,0.020369348308238677,0.839388585485168
843,5,0.03355814909931927,0.024742274378941765,0.9929117262228679
843,6,0.012536561999330667,0.015632022751513475,0.5871046680522578
843,7,0.07355334061657484,0.054476479237980345,0.9884293426754807
843,8,0.05004441564994119,0.13735937982228466,0.26671630153782044
843,9,0.002024868959448213,0.07759246219188484,0.019104234866723007
843,10,0.1392434090173244,0.1098584906598223,0.927883129252362
843,11,0.0068827415717292945,0.02661748241024419,0.18929831432538063
843,12,0.0365582463961567,0.04308057808263763,0.6212352528493091
843,13,0.010358519302208416,0.014985442100964636,0.5060347935196364
843,14,0.525746725589951,0.3874170631151485,0.9934593261645471
844,0,0.000489080121974676,0.0012788035258220994,0.22081496228868966
844,1,0.02394354757988811,0.04187544047226716,0.3301272850462042
844,2,0.02132148999072068,0.012319533210208832,0.9992533408896349
844,3,0.06436890167268226,0.06455183774714564,0.5757312442216185
844,4,0.004858058022132385,0.0030147291476501,0.930393587209027
844,5,0.015067277576767017,0.012833780164416685,0.6778482888823674
844,6,0.002111212956818559,0.017795074021342196,0.06849905095389729
844,7,0.00844075157433351,0.006216371321195865,0.7839646514011029
844,8,0.011738605737849645,0.015881421585806747,0.4267558198001683
844,9,0.01162596351112544,0.007466288266619893,0.899034820429897
844,10,0.007401715548237989,0.036806233445430526,0.116108315761165
844,11,0.02107750762271641,0.025393321267926695,0.47923889544510007
844,12,0.001647389921782856,0.07296124682705683,0.013036363707032712
844,13,0.08629111083113034,0.1017142960381901,0.4898198407469364
844,14,0.036462649506036976,0.021702551165721288,0.9700402275280042
844,15,0.03742370689422478,0.023694058558351355,0.9119261223074501
844,16,0.025451801512635357,0.020016169963027245,0.7341585456478359
844,17,0.5474036084137948,0.4265671898532832,0.7409220484261805
844,18,0.06402761119229505,0.06036772362269777,0.612371274309335
844,19,0.008848009812853306,0.027543929795839722,0.18546928750576477
845,0,0.0030977204370466103,0.0042412850963834195,0.27820543927247865
845,1,0.0004330864593374899,0.0002083228231040093,0.7918786160186142
845,2,0.00438139789801561,0.0032155051233339585,0.5190203089358996
845,3,0.001747899771906902,0.008227835838907476,0.08091923526403712
845,4,0.022354407096251576,0.00926265839118993,0.9192811825562981
845,5,0.0004817773938936222,0.11454503662169456,0.0016021051069731794
845,6,0.018096516611274007,0.02491377043504921,0.2766791224892795
845,7,0.0007363958231574043,0.02265419741972167,0.012381791822325176
845,8,0.0008854863307479336,0.04698226002642724,0.007179080437550929
845,9,0.4679364180181311,0.17919116141758987,0.9946977237931516
845,10,0.10534720266351061,0.06462130690412535,0.6209664454668371
845,11,0.001767462865483674,0.030231247107592642,0.02226973745393689
845,12,5.7165174335108924e-06,0.004532013285776461,0.0004804644066011314
845,13,0.07722583206989879,0.036123986660074624,0.8143062821298168
845,14,0.026102734688856384,0.03189975547437138,0.31168759458141826
845,15,0.04739398702552558,0.04565439577474618,0.395422618900025
845,16,0.006221860698052334,0.08437310022800587,0.028089055639046075
845,17,9.169316850182832e-07,0.1453736203740409,2.402548902336442e-06
845,18,0.00645268083287567,0.019899780384492506,0.12351302630900697
845,19,0.15230306877989488,0.10075348261536327,0.5757970685564769
845,20,0.0570274310870213,0.023095277998009697,0.9405491089787019
846,0,0.0006037901056350954,0.0003825651594565776,0.9459426183650289
846,1,0.0002841913879868371,0.006447017303916447,0.02642021173560358
846,2,0.0001753413747019216,0.005145278222470827,0.02042489159584242
846,3,0.0020013250212499475,0.017601708756767528,0.06814704221469577
846,4,0.006848049872274382,0.04850852775278275,0.08461220972421843
846,5,0.39897355751225755,0.27529562506275695,0.86861839041647
846,6,0.10725737111572799,0.13846964494946806,0.46425520986934066
846,7,0.015129313060013907,0.01019708945562772,0.8892568040379453
846,8,0.0013700886074353748,0.0009334907572799029,0.8796762147324543
846,9,0.01504387278344279,0.06775264323369955,0.13308148114381743
846,10,0.163537632519583,0.1276039620281446,0.768135370602439
846,11,0.09007591521018929,0.05426573401074709,0.99487202317044
846,12,0.0022050235744382547,0.03654781957836555,0.03616062941270669
846,13,0.1402063258792695,0.12185602691900636,0.6896120019361296
846,14,0.05628820197579426,0.08899286680950998,0.3790935500584231
847,0,0.0008133484487292023,0.001575724083496568,0.2976954401296014
847,1,2.434561442459773e-07,0.004310997671631548,3.2570067899516564e-05
847,2,0.03239116287392385,0.0646657290024594,0.28888705038053236
847,3,7.60278089586314e-05,0.01102213845612558,0.003978160723356061
847,4,0.03229353273023397,0.02377632020215105,0.7833333716125671
847,5,0.003679459805443129,0.0029791980643263144,0.7122958246342725
847,6,1.377100247715549e-07,0.003176308443677842,2.500452448932047e-05
847,7,0.013681730254363051,0.014329910704700527,0.5506469680326948
847,8,0.03044093910319157,0.02583270446825896,0.6796164516648765
847,9,0.0023074447326088526,0.02021337430220237,0.06583672244629973
847,10,0.6514418114758564,0.42777696690166456,0.8782819253796537
847,11,6.082402459986434e-06,0.0018804871822015003,0.0018654365779917686
847,12,0.022602875363081084,0.020715058492836405,0.6292934899320601
847,13,0.049357422547339734,0.06894065226775944,0.4129075245937358
847,14,0.0015917867187283583,0.020157740780216576,0.045542695721591864
847,15,0.002915710545772465,0.03468396672303803,0.04848320925735747
847,16,0.1564002840231408,0.2539627222532533,0.35517572562839533
848,0,0.0002440115030259456,0.00019813093540169856,0.6409284441035157
848,1,0.0021528214730013773,0.0011966915784825097,0.9362187129708861
848,2,0.002525994232269682,0.005620741837564829,0.23387847413741183
848,3,0.0013027683359556645,0.03443092233740646,0.019691104333640068
848,4,0.006439179771214744,0.010074845598917992,0.33261642130730457
848,5,0.03800246732284085,0.04495845013497213,0.43989801132610185
848,6,0.0029461688184586475,0.007275029798356183,0.21075330208033494
848,7,0.10020466247746308,0.052531133363874695,0.9927106802557945
848,8,0.060704800754700514,0.032033283672484605,0.9862184296189367
848,9,0.1705259325523495,0.20441465076637796,0.43414014767380604
848,10,0.0888920397458228,0.1657123326211061,0.27916410562722593
848,11,0.13809437622475662,0.08434640945543607,0.8520418536033142
848,12,0.0201798055830392,0.017152658962845645,0.6122616543431602
848,13,0.33228148789525275,0.20778777263540638,0.8322191297019533
848,14,8.763246085112044e-05,0.02181825783554613,0.002090241535775595
848,15,0.035415850848997434,0.1104486884658205,0.16687399088835658
849,0,0.003482161646554333,0.005351094624071449,0.4253237813866779
849,1,0.0004960266311335255,0.0008297976076891799,0.39070249518153777
849,2,0.0011831554213495145,0.0015698751841626702,0.4925950495423231
849,3,0.028788779686440783,0.03697654091787384,0.508874096321358
849,4,0.113987403455682,0.07458533494057946,0.9988879770337161
849,5,0.0027896105845123405,0.008863288308301446,0.20571315979621474
849,6,0.05522543444567955,0.045201907122388564,0.7985383016263347
849,7,0.0005674483458239988,0.010221087782200579,0.03628629153284141
849,8,0.04436332915141269,0.11835806227462044,0.24498508925614554
849,9,0.02986096006361946,0.03102292774611587,0.6291212498774595
849,10,0.1279639094476183,0.08385984417741951,0.9973482226078458
849,11,0.028923106613744882,0.019240220111205165,0.982535547052749
849,12,0.02421829042727801,0.018141528423365486,0.87253524488602
849,13,0.004303289209811153,0.03176493332391173,0.08854539013538659
849,14,0.022563923801647796,0.02548229414759966,0.5787479546634171
849,15,0.008963291008571466,0.06918367624817857,0.08467929438214493
849,16,0.5023198800591202,0.4193475870603164,0.7829239657152463
850,0,0.00011682440792829889,0.0002399552682824178,0.24341437860308332
850,1,0.0036487397213444584,0.0031425011434327104,0.5805108877875911
850,2,0.007568519849500153,0.017796746968552137,0.21262447676522156
850,3,0.06568002269444058,0.035112434737609326,0.9352232145612133
850,4,1.783134545180226e-07,0.00023924554879646893,0.0003726345992126091
850,5,0.08319226121333423,0.05449887142055408,0.7631999782987732
850,6,0.02735079097335811,0.023253649180086933,0.5880600868521625
850,7,0.013015747844372585,0.015514908080838576,0.4194332434674566
850,8,0.07365349149281124,0.08452626201240399,0.43565690797224965
850,9,0.21261157353564542,0.13418783130057554,0.7921669095308523
850,10,0.010048556232839066,0.030814418173825405,0.16303942110338088
850,11,0.4772581969809335,0.3177611106985858,0.7509233012254534
850,12,0.02308709188245187,0.15388459812019553,0.07500962703523405
850,13,0.0027680048575859455,0.12902746734626108,0.01072574838468377
851,0,0.004987538162759841,0.002469727542173156,0.999988376170266
851,1,0.013585360015410919,0.016815389860844087,0.4000570941161916
851,2,0.002357672863230079,0.005995908557981377,0.19470912669943105
851,3,0.004064073491187791,0.006413579012870661,0.31377538297264734
851,4,0.045353408137572084,0.0252564306358555,0.8891923533924732
851,5,9.003584119199803e-05,0.025261209129759914,0.0017648957497682141
851,6,0.009464514748320331,0.011622588083299384,0.40323040416084377
851,7,0.13218892485709596,0.07498360416033548,0.8729442807390565
851,8,0.018612816457511786,0.015221655850074983,0.6054913749443812
851,9,0.0005958268851185517,0.0033980073065182897,0.08682675141010024
851,10,0.0008981745020804738,0.03960473325475853,0.011229783778853314
851,11,0.09086309875317543,0.045273072714486114,0.9938145193315129
851,12,0.638988122733939,0.5540335203691977,0.5711030892166461
851,13,0.03795043255140575,0.17365057352184476,0.10821769347983734
852,0,0.01979114112727371,0.014265967004132699,0.6384436506075939
852,1,0.0010345387853306417,0.0020922953789567532,0.22754994405220558
852,2,0.020545141383626665,0.015008021504955402,0.6299972339380673
852,3,3.51816485956489e-05,0.023306270980824696,0.0006946984765734933
852,4,0.027453005841386557,0.013588609700330222,0.9297535161164128
852,5,0.0016005992136473542,0.016139317288878824,0.0456404997628047
852,6,0.08412911463036392,0.04668652417675054,0.8292924821898583
852,7,0.038658210097113954,0.05428352933367828,0.3277378629039411
852,8,0.10651942850894805,0.19443380101941588,0.2521215759334055
852,9,0.10660098099325017,0.06381425275017909,0.7687700664729427
852,10,0.24246035333496757,0.1356055214976134,0.8228417368809057
852,11,0.15552297431998485,0.1719696266753703,0.41619394410198884
852,12,0.05811294299900437,0.08029773507617691,0.3330600371036269
852,13,0.00036875703603437063,0.04479247999145427,0.003788682037516929
852,14,0.11961121152083018,0.08027442509039297,0.6857212957337782
852,15,0.017556418559642052,0.04344162253088984,0.18598710752543016
853,0,0.00017465203728601588,0.0015789079019946559,0.046684446007008364
853,1,0.0012439686591962475,0.0015772888128238623,0.3328538369065787
853,2,0.012931250846346103,0.010328016586101094,0.5284196529863964
853,3,0.030742870500631004,0.013176500544011434,0.9846903530544036
853,4,0.015154225906342592,0.009505131675204002,0.6728696988772351
853,5,0.10114466508415823,0.10370384906374751,0.4116266234216575
853,6,0.01879875875403089,0.10004158005352227,0.0793056235252194
853,7,0.006688822605218838,0.030497683821870233,0.09256315995274272
853,8,0.10587140547522461,0.14892692817885836,0.300027317206234
853,9,0.053552830713252196,0.04616311624350316,0.4896014162956366
853,10,0.013028097729091012,0.025658526152529587,0.21429135600737825
853,11,0.007629696816451829,0.19082666620528102,0.01687421464995702
853,12,0.13121228919226538,0.06508900742370405,0.8507896842022211
853,13,0.13816785760026604,0.08902285806864642,0.655029474125156
853,14,0.10776570030792669,0.05486547494112473,0.8289660876829524
853,15,0.2558929077723124,0.10903846432707756,0.9904530067923061
854,0,3.583279443120797e-05,0.00023067590147397813,0.06294311460745636
854,1,0.04486347062130287,0.02115122256138728,0.8594629703418907
854,2,0.003579666598929744,0.01557037849938973,0.09315650514255054
854,3,0.14614454711662897,0.11748009404445352,0.5040668163309092
854,4,0.001150751923624943,0.007101266178579467,0.06566224020283762
854,5,0.04193158705358382,0.019527711645611477,0.8700810787718816
854,6,0.0024863800363487806,0.023497146061575158,0.042876780827980056
854,7,0.340103095778598,0.13802728546032647,0.998424928469636
854,8,0.04741677903274691,0.05426227919907258,0.35408195588562047
854,9,0.08153097176749567,0.04512512996920224,0.7321059401190985
854,10,0.04800086801179423,0.019451221223178078,0.9999355190397675
854,11,0.0019445168993933,0.0016688425858539838,0.4721349233037458
854,12,0.007984481572790175,0.003272735087657512,0.9885659507676753
854,13,0.006486526957363848,0.007964827311169573,0.3299936940394276
854,14,0.15212592482081508,0.07070627686514501,0.871796336462585
854,15,0.05189798649418921,0.08817727735079012,0.23848639094427787
854,16,0.00010463376499017613,0.22115195090970585,0.00019171268753738396
854,17,0.022211978754973025,0.14563367914542807,0.06180095779371599
855,0,0.00022711772924114193,0.002189765615416136,0.03980850196441049
855,1,0.058371390269517445,0.02309987266381413,0.9698685596538842
855,2,0.01092055619178622,0.023374009703563566,0.1793221624629305
855,3,0.02222919706288579,0.042168707639308724,0.20232796536731054
855,4,6.10658106372643e-05,0.005481174115148901,0.004276091189048064
855,5,0.2273171418981367,0.0995267550670636,0.8766268567552564
855,6,0.00741088459097614,0.0057407379878437045,0.4954784312603261
855,7,0.01060051761240026,0.004387838706472458,0.9272542800302288
855,8,0.07645218165078363,0.4025154857142608,0.07290036776309491
855,9,0.39868228399808964,0.17601967196893034,0.8693369915284704
855,10,0.010811080424712755,0.004624220997459301,0.897331567671572
855,11,0.009135300062711165,0.005323954105726764,0.6585836481378431
855,12,0.052691831313675046,0.0208065961644182,0.9719964624988107
855,13,0.03930795710712744,0.017095362830063777,0.8825200489189524
855,14,0.0032269354071336113,0.00578650460201085,0.21404071793682863
855,15,0.022256468016702172,0.13753305297039756,0.06211143901184043
855,16,0.050298090853483766,0.024326289148101195,0.7935934341653427
856,0,0.001029600341409734,0.000630108041247954,0.6247435071127881
856,1,0.007998377855176781,0.0032934009690948995,0.9285502331188492
856,2,0.028101120955174606,0.02104508418868586,0.5105297705171791
856,3,0.0026383514194220094,0.021544923971241595,0.04682047022525894
856,4,0.0074733463745533905,0.0179555553855287,0.15913450730002818
856,5,0.0008676857984088888,0.0024736626813288928,0.13411276223109989
856,6,7.9121775529667e-07,0.013817678150340353,2.1893190054357535e-05
856,7,0.2585597099471122,0.0990337463385069,0.9982187863736723
856,8,0.015416834026943322,0.007069357929936353,0.8338027462665646
856,9,0.0008419070465471975,0.02158200273391096,0.014914905175089152
856,10,0.18799701368494312,0.07800946459428987,0.9214075122058746
856,11,0.08514382437609662,0.23886732068494454,0.13628388659811083
